$GPGGA,110000.00,4703.854641,N,01527.194705,E,1,10,00.9,00389.222,M,047.570,M,,*60
$GPGGA,110001.00,4703.854643,N,01527.194702,E,1,10,00.9,00389.214,M,047.570,M,,*61
$GPGGA,110002.00,4703.854644,N,01527.194699,E,1,10,00.9,00389.199,M,047.570,M,,*60
$GPGGA,110003.00,4703.854645,N,01527.194696,E,1,10,00.9,00389.193,M,047.570,M,,*65
$GPGGA,110004.00,4703.854647,N,01527.194695,E,1,10,00.9,00389.194,M,047.570,M,,*64
$GPGGA,110005.00,4703.854645,N,01527.194694,E,1,10,00.9,00389.192,M,047.570,M,,*60
$GPGGA,110006.00,4703.854644,N,01527.194692,E,1,10,00.9,00389.191,M,047.570,M,,*67
$GPGGA,110007.00,4703.854642,N,01527.194689,E,1,10,00.9,00389.194,M,047.570,M,,*6F
$GPGGA,110008.00,4703.854641,N,01527.194685,E,1,10,00.9,00389.199,M,047.570,M,,*62
$GPGGA,110009.00,4703.854638,N,01527.194684,E,1,10,00.9,00389.204,M,047.570,M,,*6B
$GPGGA,110010.00,4703.854635,N,01527.194681,E,1,10,00.9,00389.205,M,047.570,M,,*6A
$GPGGA,110011.00,4703.854633,N,01527.194679,E,1,10,00.9,00389.213,M,047.570,M,,*6D
$GPGGA,110012.00,4703.854629,N,01527.194677,E,1,10,00.9,00389.215,M,047.570,M,,*6D
$GPGGA,110013.00,4703.854626,N,01527.194677,E,1,10,00.9,00389.223,M,047.570,M,,*66
$GPGGA,110014.00,4703.854624,N,01527.194676,E,1,10,00.9,00389.232,M,047.570,M,,*62
$GPGGA,110015.00,4703.854622,N,01527.194676,E,1,10,00.9,00389.242,M,047.570,M,,*62
$GPGGA,110016.00,4703.854620,N,01527.194674,E,1,10,00.9,00389.251,M,047.570,M,,*63
$GPGGA,110017.00,4703.854618,N,01527.194674,E,1,10,00.9,00389.259,M,047.570,M,,*61
$GPGGA,110018.00,4703.854802,N,01527.194774,E,1,10,00.9,00388.791,M,047.570,M,,*6A
$GPGGA,110019.00,4703.854801,N,01527.194775,E,1,10,00.9,00388.798,M,047.570,M,,*60
$GPGGA,110020.00,4703.854799,N,01527.194777,E,1,10,00.9,00388.803,M,047.570,M,,*6B
$GPGGA,110021.00,4703.854797,N,01527.194779,E,1,10,00.9,00388.806,M,047.570,M,,*6F
$GPGGA,110022.00,4703.854796,N,01527.194784,E,1,10,00.9,00388.817,M,047.570,M,,*6F
$GPGGA,110023.00,4703.854796,N,01527.194787,E,1,10,00.9,00388.828,M,047.570,M,,*61
$GPGGA,110024.00,4703.854796,N,01527.194790,E,1,10,00.9,00388.843,M,047.570,M,,*6D
$GPGGA,110025.00,4703.854796,N,01527.194792,E,1,10,00.9,00388.855,M,047.570,M,,*69
$GPGGA,110026.00,4703.854797,N,01527.194797,E,1,10,00.9,00388.865,M,047.570,M,,*6D
$GPGGA,110027.00,4703.854796,N,01527.194799,E,1,10,00.9,00388.876,M,047.570,M,,*61
$GPGGA,110028.00,4703.854797,N,01527.194797,E,1,10,00.9,00388.884,M,047.570,M,,*6C
$GPGGA,110029.00,4703.854796,N,01527.194799,E,1,10,00.9,00388.889,M,047.570,M,,*6F
$GPGGA,110030.00,4703.854796,N,01527.194801,E,1,10,00.9,00388.895,M,047.570,M,,*64
$GPGGA,110031.00,4703.854795,N,01527.194801,E,1,10,00.9,00388.896,M,047.570,M,,*65
$GPGGA,110032.00,4703.854794,N,01527.194804,E,1,10,00.9,00388.900,M,047.570,M,,*6C
$GPGGA,110033.00,4703.854793,N,01527.194804,E,1,10,00.9,00388.906,M,047.570,M,,*6C
$GPGGA,110034.00,4703.854794,N,01527.194805,E,1,10,00.9,00388.910,M,047.570,M,,*6A
$GPGGA,110035.00,4703.854795,N,01527.194807,E,1,10,00.9,00388.917,M,047.570,M,,*6F
$GPGGA,110036.00,4703.854795,N,01527.194809,E,1,10,00.9,00388.921,M,047.570,M,,*67
$GPGGA,110037.00,4703.854795,N,01527.194809,E,1,10,00.9,00388.921,M,047.570,M,,*66
$GPGGA,110038.00,4703.854795,N,01527.194811,E,1,10,00.9,00388.925,M,047.570,M,,*64
$GPGGA,110039.00,4703.854795,N,01527.194810,E,1,10,00.9,00388.928,M,047.570,M,,*69
