$GPGGA,110000.00,4703.856034,N,01527.195699,E,1,08,01.0,00385.297,M,047.570,M,,*60
$GPGGA,110001.00,4703.856038,N,01527.195696,E,1,08,01.0,00385.279,M,047.570,M,,*62
$GPGGA,110002.00,4703.856041,N,01527.195694,E,1,08,01.0,00385.257,M,047.570,M,,*61
$GPGGA,110003.00,4703.856045,N,01527.195689,E,1,08,01.0,00385.244,M,047.570,M,,*6A
$GPGGA,110004.00,4703.856049,N,01527.195688,E,1,08,01.0,00385.233,M,047.570,M,,*60
$GPGGA,110005.00,4703.856052,N,01527.195684,E,1,08,01.0,00385.221,M,047.570,M,,*64
$GPGGA,110006.00,4703.856054,N,01527.195680,E,1,08,01.0,00385.213,M,047.570,M,,*64
$GPGGA,110007.00,4703.856055,N,01527.195678,E,1,08,01.0,00385.208,M,047.570,M,,*69
$GPGGA,110008.00,4703.856056,N,01527.195675,E,1,08,01.0,00385.203,M,047.570,M,,*63
$GPGGA,110009.00,4703.856054,N,01527.195671,E,1,08,01.0,00385.210,M,047.570,M,,*66
$GPGGA,110010.00,4703.856052,N,01527.195669,E,1,08,01.0,00385.207,M,047.570,M,,*67
$GPGGA,110011.00,4703.856052,N,01527.195667,E,1,08,01.0,00385.212,M,047.570,M,,*6C
$GPGGA,110012.00,4703.856049,N,01527.195666,E,1,08,01.0,00385.212,M,047.570,M,,*64
$GPGGA,110013.00,4703.856048,N,01527.195667,E,1,08,01.0,00385.218,M,047.570,M,,*6F
$GPGGA,110014.00,4703.856046,N,01527.195666,E,1,08,01.0,00385.220,M,047.570,M,,*6C
$GPGGA,110015.00,4703.856046,N,01527.195667,E,1,08,01.0,00385.227,M,047.570,M,,*6B
$GPGGA,110016.00,4703.856045,N,01527.195666,E,1,08,01.0,00385.231,M,047.570,M,,*6D
$GPGGA,110017.00,4703.856045,N,01527.195668,E,1,08,01.0,00385.234,M,047.570,M,,*67
$GPGGA,110018.00,4703.856043,N,01527.195668,E,1,08,01.0,00385.236,M,047.570,M,,*6C
$GPGGA,110019.00,4703.856041,N,01527.195671,E,1,08,01.0,00385.240,M,047.570,M,,*66
$GPGGA,110020.00,4703.856040,N,01527.195673,E,1,08,01.0,00385.247,M,047.570,M,,*68
$GPGGA,110021.00,4703.856038,N,01527.195677,E,1,08,01.0,00385.249,M,047.570,M,,*6C
$GPGGA,110022.00,4703.856036,N,01527.195681,E,1,08,01.0,00385.259,M,047.570,M,,*69
$GPGGA,110023.00,4703.856034,N,01527.195684,E,1,08,01.0,00385.271,M,047.570,M,,*65
$GPGGA,110024.00,4703.856032,N,01527.195689,E,1,08,01.0,00385.291,M,047.570,M,,*67
$GPGGA,110025.00,4703.856032,N,01527.195694,E,1,08,01.0,00385.304,M,047.570,M,,*67
$GPGGA,110026.00,4703.856032,N,01527.195699,E,1,08,01.0,00385.318,M,047.570,M,,*64
$GPGGA,110027.00,4703.856030,N,01527.195703,E,1,08,01.0,00385.334,M,047.570,M,,*6B
$GPGGA,110028.00,4703.856027,N,01527.195702,E,1,08,01.0,00385.347,M,047.570,M,,*67
$GPGGA,110029.00,4703.856027,N,01527.195706,E,1,08,01.0,00385.353,M,047.570,M,,*67
$GPGGA,110030.00,4703.856025,N,01527.195707,E,1,08,01.0,00385.362,M,047.570,M,,*6E
$GPGGA,110031.00,4703.856023,N,01527.195709,E,1,08,01.0,00385.365,M,047.570,M,,*60
$GPGGA,110032.00,4703.856021,N,01527.195713,E,1,08,01.0,00385.367,M,047.570,M,,*68
$GPGGA,110033.00,4703.856020,N,01527.195714,E,1,08,01.0,00385.371,M,047.570,M,,*68
$GPGGA,110034.00,4703.856019,N,01527.195715,E,1,08,01.0,00385.376,M,047.570,M,,*63
$GPGGA,110035.00,4703.856019,N,01527.195717,E,1,08,01.0,00385.383,M,047.570,M,,*6A
$GPGGA,110036.00,4703.856019,N,01527.195720,E,1,08,01.0,00385.389,M,047.570,M,,*67
$GPGGA,110037.00,4703.856018,N,01527.195721,E,1,08,01.0,00385.388,M,047.570,M,,*67
$GPGGA,110038.00,4703.856017,N,01527.195725,E,1,08,01.0,00385.390,M,047.570,M,,*6A
$GPGGA,110039.00,4703.856017,N,01527.195727,E,1,08,01.0,00385.393,M,047.570,M,,*6A
$GPGGA,110040.00,4703.856017,N,01527.195731,E,1,08,01.0,00385.397,M,047.570,M,,*67
$GPGGA,110041.00,4703.856015,N,01527.195730,E,1,08,01.0,00385.400,M,047.570,M,,*6C
$GPGGA,110042.00,4703.856017,N,01527.195731,E,1,08,01.0,00385.409,M,047.570,M,,*65
$GPGGA,110043.00,4703.856016,N,01527.195732,E,1,08,01.0,00385.424,M,047.570,M,,*69
$GPGGA,110044.00,4703.856015,N,01527.195732,E,1,08,01.0,00385.437,M,047.570,M,,*6F
$GPGGA,110045.00,4703.856015,N,01527.195734,E,1,08,01.0,00385.446,M,047.570,M,,*6E
$GPGGA,110046.00,4703.856015,N,01527.195735,E,1,08,01.0,00385.461,M,047.570,M,,*69
$GPGGA,110047.00,4703.856014,N,01527.195736,E,1,08,01.0,00385.477,M,047.570,M,,*6D
$GPGGA,110048.00,4703.856012,N,01527.195737,E,1,08,01.0,00385.493,M,047.570,M,,*6F
$GPGGA,110049.00,4703.856011,N,01527.195739,E,1,08,01.0,00385.509,M,047.570,M,,*61
$GPGGA,110050.00,4703.856009,N,01527.195740,E,1,08,01.0,00385.518,M,047.570,M,,*6E
$GPGGA,110051.00,4703.856010,N,01527.195745,E,1,08,01.0,00385.524,M,047.570,M,,*6D
$GPGGA,110052.00,4703.856010,N,01527.195746,E,1,08,01.0,00385.531,M,047.570,M,,*69
$GPGGA,110053.00,4703.856010,N,01527.195749,E,1,08,01.0,00385.531,M,047.570,M,,*67
$GPGGA,110054.00,4703.856011,N,01527.195751,E,1,08,01.0,00385.536,M,047.570,M,,*6F
$GPGGA,110055.00,4703.856013,N,01527.195755,E,1,08,01.0,00385.534,M,047.570,M,,*6A
$GPGGA,110056.00,4703.856013,N,01527.195754,E,1,08,01.0,00385.531,M,047.570,M,,*6D
$GPGGA,110057.00,4703.856013,N,01527.195756,E,1,08,01.0,00385.523,M,047.570,M,,*6D
$GPGGA,110058.00,4703.856013,N,01527.195759,E,1,08,01.0,00385.522,M,047.570,M,,*6C
$GPGGA,110059.00,4703.856012,N,01527.195760,E,1,08,01.0,00385.515,M,047.570,M,,*62
$GPGGA,110100.00,4703.856010,N,01527.195760,E,1,08,01.0,00385.514,M,047.570,M,,*6C
$GPGGA,110101.00,4703.856008,N,01527.195758,E,1,08,01.0,00385.523,M,047.570,M,,*6B
$GPGGA,110102.00,4703.856006,N,01527.195756,E,1,08,01.0,00385.531,M,047.570,M,,*6B
$GPGGA,110103.00,4703.856001,N,01527.195752,E,1,08,01.0,00385.542,M,047.570,M,,*6D
$GPGGA,110104.00,4703.855997,N,01527.195752,E,1,08,01.0,00385.555,M,047.570,M,,*69
$GPGGA,110105.00,4703.855993,N,01527.195753,E,1,08,01.0,00385.565,M,047.570,M,,*6E
$GPGGA,110106.00,4703.855987,N,01527.195752,E,1,08,01.0,00385.573,M,047.570,M,,*6E
$GPGGA,110107.00,4703.855982,N,01527.195751,E,1,08,01.0,00385.580,M,047.570,M,,*65
$GPGGA,110108.00,4703.855976,N,01527.195750,E,1,08,01.0,00385.584,M,047.570,M,,*64
$GPGGA,110109.00,4703.855971,N,01527.195748,E,1,08,01.0,00385.588,M,047.570,M,,*67
$GPGGA,110110.00,4703.855967,N,01527.195746,E,1,08,01.0,00385.584,M,047.570,M,,*6A
$GPGGA,110111.00,4703.855964,N,01527.195744,E,1,08,01.0,00385.586,M,047.570,M,,*68
$GPGGA,110112.00,4703.855961,N,01527.195741,E,1,08,01.0,00385.589,M,047.570,M,,*64
$GPGGA,110113.00,4703.855957,N,01527.195737,E,1,08,01.0,00385.587,M,047.570,M,,*6F
$GPGGA,110114.00,4703.855955,N,01527.195734,E,1,08,01.0,00385.577,M,047.570,M,,*66
$GPGGA,110115.00,4703.855953,N,01527.195731,E,1,08,01.0,00385.576,M,047.570,M,,*65
$GPGGA,110116.00,4703.855952,N,01527.195727,E,1,08,01.0,00385.573,M,047.570,M,,*65
$GPGGA,110117.00,4703.855949,N,01527.195723,E,1,08,01.0,00385.574,M,047.570,M,,*6D
$GPGGA,110118.00,4703.855948,N,01527.195721,E,1,08,01.0,00385.574,M,047.570,M,,*61
$GPGGA,110119.00,4703.855947,N,01527.195719,E,1,08,01.0,00385.568,M,047.570,M,,*69
$GPGGA,110120.00,4703.855942,N,01527.195714,E,1,08,01.0,00385.571,M,047.570,M,,*63
$GPGGA,110121.00,4703.855940,N,01527.195713,E,1,08,01.0,00385.573,M,047.570,M,,*65
$GPGGA,110122.00,4703.855935,N,01527.195710,E,1,08,01.0,00385.576,M,047.570,M,,*62
$GPGGA,110123.00,4703.855930,N,01527.195709,E,1,08,01.0,00385.582,M,047.570,M,,*65
$GPGGA,110124.00,4703.855928,N,01527.195711,E,1,08,01.0,00385.580,M,047.570,M,,*60
$GPGGA,110125.00,4703.855923,N,01527.195710,E,1,08,01.0,00385.580,M,047.570,M,,*6B
$GPGGA,110126.00,4703.855921,N,01527.195711,E,1,08,01.0,00385.576,M,047.570,M,,*62
$GPGGA,110127.00,4703.855918,N,01527.195710,E,1,08,01.0,00385.574,M,047.570,M,,*6A
$GPGGA,110128.00,4703.855915,N,01527.195707,E,1,08,01.0,00385.570,M,047.570,M,,*6A
$GPGGA,110129.00,4703.855912,N,01527.195704,E,1,08,01.0,00385.567,M,047.570,M,,*69
$GPGGA,110130.00,4703.855911,N,01527.195703,E,1,08,01.0,00385.560,M,047.570,M,,*62
$GPGGA,110131.00,4703.855907,N,01527.195701,E,1,08,01.0,00385.553,M,047.570,M,,*66
$GPGGA,110132.00,4703.855901,N,01527.195693,E,1,08,01.0,00385.551,M,047.570,M,,*6B
$GPGGA,110133.00,4703.855896,N,01527.195688,E,1,08,01.0,00385.551,M,047.570,M,,*6F
$GPGGA,110134.00,4703.855891,N,01527.195682,E,1,08,01.0,00385.545,M,047.570,M,,*60
$GPGGA,110135.00,4703.855888,N,01527.195677,E,1,08,01.0,00385.540,M,047.570,M,,*66
$GPGGA,110136.00,4703.855887,N,01527.195673,E,1,08,01.0,00385.535,M,047.570,M,,*6C
$GPGGA,110137.00,4703.855887,N,01527.195670,E,1,08,01.0,00385.524,M,047.570,M,,*6E
$GPGGA,110138.00,4703.855887,N,01527.195664,E,1,08,01.0,00385.516,M,047.570,M,,*65
$GPGGA,110139.00,4703.855886,N,01527.195661,E,1,08,01.0,00385.510,M,047.570,M,,*66
$GPGGA,110140.00,4703.855889,N,01527.195655,E,1,08,01.0,00385.511,M,047.570,M,,*61
$GPGGA,110141.00,4703.855890,N,01527.195649,E,1,08,01.0,00385.512,M,047.570,M,,*66
$GPGGA,110142.00,4703.855894,N,01527.195647,E,1,08,01.0,00385.512,M,047.570,M,,*6F
$GPGGA,110143.00,4703.855896,N,01527.195641,E,1,08,01.0,00385.515,M,047.570,M,,*6D
$GPGGA,110144.00,4703.855900,N,01527.195635,E,1,08,01.0,00385.517,M,047.570,M,,*65
